,cangdan,cangdan_huanbi,member_oi,jicha_mom,kucun_tongbi,kucun_shuiwei,kucun_huanbi_week,kucun_huanbi_month,kucun_huanbi_diff_week,kucun_huanbi_diff_month,rtn_skew,ret_skew,rtn_kurt,rv_umd,rtn_skew_std,ERR,ew_signal_5
2019-11-12,1.46102388369499,1.09105213052002,1.2634303614,0.830821895614972,1.35151701574003,1.29565541282501,1.20793535215001,1.20793535215001,0.95999186719999,0.872105259734985,0.993142375349939,1.23200587984997,0.953089834614932,1.24688662982002,1.05467430873999,1.42274887201504,1.384640287825007
2019-11-13,1.46416219412999,1.09033610098002,1.26385806202,0.831704717899972,1.35501717094003,1.29856245252501,1.21019474945501,1.21019474945501,0.96179102035999,0.873612530404984,0.991632376079939,1.22810409343997,0.955100705644932,1.24413268948002,1.05513578101999,1.41874038396505,1.385783919175012
2019-11-14,1.46591361657999,1.08878209745002,1.268276700475,0.827499729249972,1.35771668752503,1.29808777817501,1.21112176572501,1.21112176572501,0.96193538984499,0.874445090424984,0.99446741197494,1.23056036337997,0.956608646524933,1.24527368960002,1.05851773180499,1.42006350702505,1.38782625863001
2019-11-15,1.46980395758498,1.08976394208002,1.269346119215,0.827632365894973,1.36107473049503,1.30278875184001,1.21921025271001,1.21921025271001,0.96621159123499,0.876575182404984,0.992411036339941,1.22835698182997,0.960528426419933,1.24150909334502,1.06383182558999,1.41723863732505,1.392118486715006
2019-11-18,1.47071009613498,1.08810983850002,1.263998665645,0.829130133189973,1.35879160375503,1.29950026328001,1.21397164011001,1.21397164011001,0.962877005889989,0.872730692579984,0.994452449334941,1.22601469421997,0.959580414514933,1.24055708908502,1.06249479515999,1.41722184742004,1.389082642550006
2019-11-19,1.47707869578498,1.09466323118002,1.266836055485,0.824292760099972,1.36214725404503,1.30386736747001,1.21505082718,1.21505082718,0.963617018134989,0.874692850579983,0.994518255224941,1.23047558810997,0.957609234279934,1.24408884151002,1.06623485999999,1.42124766328004,1.393508093250005
2019-11-20,1.48050182490998,1.09641636600502,1.267889168375,0.826876651839972,1.35711637282503,1.30669886747001,1.2075645852,1.2075645852,0.958890930119989,0.869653685394983,0.996971519059942,1.23063485791497,0.956663225179934,1.24400320909002,1.06691432459999,1.42256440393004,1.394013835935006
2019-11-21,1.47697434924998,1.09530016896502,1.262222008525,0.826273207734972,1.35377149500503,1.29792200843001,1.20253207741,1.20253207741,0.960980835929989,0.869415341394984,0.998476938114941,1.23078848582497,0.955193237969934,1.24407451015002,1.06610747551999,1.42467344367504,1.390255100860006
2019-11-22,1.47739272183998,1.09807948776502,1.264566504505,0.823431824524973,1.35218339500503,1.29605369627001,1.20029793232,1.20029793232,0.95997866995999,0.868967377154983,0.997747279224941,1.23124859414497,0.955223452694934,1.24608957120502,1.06836576385999,1.42658739841004,1.390511055750007
2019-11-25,1.47778745958998,1.10112179421502,1.267082160475,0.819036593799973,1.34436441480503,1.29048882662001,1.195787673005,1.195787673005,0.957840944884991,0.866730385334983,0.997236286919942,1.23434281022497,0.948638237599934,1.24668481101002,1.07128845086499,1.42715394225504,1.387883922315005
2019-11-26,1.47514873256998,1.09694472346502,1.264300451005,0.819580623259973,1.35106936480503,1.29201870376001,1.19692831425001,1.19692831425001,0.95840085499499,0.866328636149984,0.995480689749942,1.22755071644997,0.953612333509934,1.24326529490502,1.06858180094499,1.42460511620504,1.386762964745006
2019-11-27,1.47368040365998,1.09580606627502,1.26576717544,0.820276805629973,1.35438583390503,1.29407505599001,1.19866026298501,1.19866026298501,0.958143915354989,0.866433717844984,0.991442870419943,1.22782838007497,0.956041753359934,1.24279470321002,1.06701951047499,1.42473050431004,1.387436561205005
2019-11-28,1.47610237481498,1.10032867087502,1.26875289642,0.823522440644974,1.36352867999503,1.30170517250001,1.201573493075,1.201573493075,0.953198187104989,0.864412622199983,0.992453871559943,1.22453288063997,0.959617347599935,1.24034551931002,1.07332907394499,1.42400111404504,1.392325942570009
2019-11-29,1.47582818178498,1.10251271571502,1.270057947685,0.822144533569974,1.36475590857503,1.30575869566001,1.19987088952501,1.19987088952501,0.952548034144989,0.863218216059983,0.994164974699944,1.22460373413497,0.962474377329935,1.24284020218502,1.07367250330999,1.42553087686004,1.393462935795008
2019-12-02,1.48212127902498,1.10755414535502,1.273004843165,0.825003100039974,1.36786265269503,1.31029090371001,1.20106422148001,1.20106422148001,0.951785155644991,0.861204178444983,0.997227952754944,1.22595494591497,0.965447790299935,1.24378788948502,1.07702233284999,1.42525432318004,1.398480715565004
2019-12-03,1.48574512025498,1.10789025910502,1.268363728825,0.823815782169976,1.36400960374503,1.30969410516501,1.20351756168,1.20351756168,0.955437419024991,0.866359025519982,0.993405092924944,1.22625021538997,0.962912058749935,1.24351678027002,1.07192927920499,1.42486782346004,1.397601632255007
2019-12-04,1.49270068940498,1.11172368133002,1.267707905755,0.823908467824976,1.36216407877503,1.31380717613001,1.20210333894501,1.20210333894501,0.953954680214992,0.862798258629983,0.992955886814943,1.22210050258997,0.963867852794934,1.24412580409502,1.07413219856999,1.42543324403504,1.398609120520005
2019-12-05,1.49145536301498,1.11282558871502,1.265508500465,0.823037380744977,1.35578074549503,1.31163272009001,1.20125044318001,1.20125044318001,0.955184473124993,0.864262405254983,0.990478663009945,1.21694022028997,0.961746759724935,1.24158312192502,1.07272873766,1.42093697054504,1.395355769520008
2019-12-06,1.48678144321498,1.10885144821502,1.266876976225,0.821663091744977,1.35391624256503,1.30773835582001,1.19998017999001,1.19998017999001,0.954911704299993,0.863578191114982,0.991949895159946,1.21783921221497,0.959967134059935,1.23891826970002,1.070724057375,1.41984243875004,1.393014048480011
